nom;code
COISE;69590
GENEVREUILLE;70240
AURADE;32600
MUIDS;27430
CEMBOING;70500
CONDRIEU;69420
GERMIGNEY;70100
AUX AUSSAT;32170
NASSANDRES SUR RISLE;27300
CHAMPLITTE;70600
DRACE;69220
GIREFONTAINE;70210
BERRAC;32480
NEUILLY;27730
CHARIEZ;70000
FLEURIEU SUR SAONE;69250
GRAY;70100
BETOUS;32110
NOGENT LE SEC;27190
CHARMOILLE;70000
FONTAINES ST MARTIN;69270
JUSSEY;70500
BEZERIL;32130
NOTRE DAME DE L ISLE;27940
CHASSEY LES MONTBOZON;70230
GRANDRIS;69870
LIEVANS;70240
BEZUES BAJON;32140
NOTRE DAME DU HAMEL;27390
CHATENOIS;70240
GREZIEU LA VARENNE;69290
LOMONT;70200
BIVES;32380
PACY SUR EURE;27120
CHAUMERCENNE;70140
GREZIEU LE MARCHE;69610
LA LONGINE;70310
BOURROUILLAN;32370
PISEUX;27130
CHOYE;70700
LANTIGNIE;69430
LOULANS VERCHAMP;70230
LE BROUILH MONBERT;32350
LE PLESSIS STE OPPORTUNE;27170
CITEY;70700
LARAJASSE;69590
LOULANS VERCHAMP;70230
CADEILHAN;32380
PONT ST PIERRE;27360
CLANS;70000
LEGNY;69620
MAGNONCOURT;70800
CAHUZAC SUR ADOUR;32400
PORT MORT;27940
COLOMBIER;70000
LENTILLY;69210
LES MAGNY;70110
CAILLAVET;32190
REUILLY;27930
CORBENAY;70320
LIMONEST;69760
MANDREVILLARS;70400
CASTELNAU D ARBIEU;32500
ROUTOT;27350
CORRAVILLERS;70310
LISSIEU;69380
LA MONTAGNE;70310
CASTELNAU SUR L AUVIGNON;32100
ST ANTONIN DE SOMMAIRE;27250
COURCUIRE;70150
LONGESSAIGNE;69770
MONTBOILLON;70700
CASTEX D ARMAGNAC;32240
ST AUBIN DU THENNEY;27270
COURMONT;70400
DEUX GROSNES;69860
MONTBOZON;70230
CAZAUX SAVES;32130
TREIS SANTS EN OUCHE;27300
LA CREUSE;70240
MONTMELAS ST SORLIN;69640
LA ROCHE MOREY;70120
CEZAN;32410
ST AUBIN SUR GAILLON;27600
CROMARY;70190
MONTROMANT;69610
LA NEUVELLE LES SCEY;70360
COURTIES;32230
STE COLOMBE PRES VERNON;27950
CULT;70150
MONTROTTIER;69770
NOIDANS LES VESOUL;70000
CRAVENCERES;32110
ST ELIER;27190
DAMPIERRE LES CONFLANS;70800
POMEYS;69590
NOROY LE BOURG;70000
EAUZE;32800
ST GEORGES DU VIEVRE;27450
ECHAVANNE;70400
POMMIERS;69480
OIGNEY;70120
ESTIPOUY;32300
ST GEORGES MOTEL;27710
ECHENANS SOUS MONT VAUDOIS;70400
VINDRY SUR TURDINE;69490
ORMENANS;70230
FOURCES;32250
ST GERMAIN DE FRESNEY;27220
ECHENOZ LA MELINE;70000
QUINCIEUX;69650
OVANCHES;70360
GAUJAN;32420
ST GERMAIN LA CAMPAGNE;27230
EHUNS;70300
RANCHAL;69470
PLAINEMONT;70800
GAVARRET SUR AULOUSTE;32390
ST GREGOIRE DU VIEVRE;27450
FAYMONT;70200
REGNIE DURETTE;69430
LA PROISELIERE ET LANGLE;70310
GAZAUPOUY;32480
ST LAURENT DU TENCEMENT;27390
FERRIERES LES RAY;70130
RONNO;69550
PUSEY;70000
GAZAX ET BACCARISSE;32230
STE MARIE D ATTEZ;27160
FILAIN;70230
SAVIGNY;69210
LA GRANDE RESIE;70140
GEE RIVIERE;32720
ST OUEN DE THOUBERVILLE;27310
FLEUREY LES LAVONCOURT;70120
SOUCIEU EN JARREST;69510
ROSEY;70000
GOUTZ;32500
ST PHILBERT SUR RISLE;27290
FONTAINE LES LUXEUIL;70800
BEAUVALLON;69700
RUHANS;70190
HAULIES;32550
ST SULPICE DE GRIMBOUVILLE;27210
FOUVENT ST ANDOCHE;70600
ST GENIS LES OLLIERES;69290
ST LOUP NANTOUARD;70100
LE HOUGA;32460
ST VICTOR DE CHRETIENVILLE;27300
GENEVREY;70240
ST JEAN LA BUSSIERE;69550
ST LOUP SUR SEMOUSE;70800
IDRAC RESPAILLES;32300
ST VICTOR D EPINE;27800
GRAMMONT;70110
ST JUST D AVRAY;69870
ST SAUVEUR;70300
JUSTIAN;32190
LA SAUSSAYE;27370
GRANDECOURT;70120
ST LAURENT D AGNY;69440
SAULX;70240
LABARTHE;32260
SAUSSAY LA CAMPAGNE;27150
GY;70700
ST MARCEL L ECLAIRE;69170
SEMMADON;70120
LABARTHETE;32400
SEBECOURT;27190
HAUTEVELLE;70800
CHABANIERE;69440
SENARGENT MIGNAFANS;70110
LAGARDE;32700
THIERVILLE;27290
HERICOURT;70400
ST ROMAIN EN GAL;69560
SERVANCE MIELLIN;70440
LAGRAULET DU GERS;32330
LES THILLIERS EN VEXIN;27420
HERICOURT;70400
TARARE;69170
SORNAY;70150
LALANNE ARQUE;32140
LE THUIT DE L OISON;27370
HERICOURT;70400
THEIZE;69620
THEULEY;70120
LANNEPAX;32190
LE THUIT DE L OISON;27370
HUGIER;70150
THIZY LES BOURGS;69240
TRAVES;70360
LANNE SOUBIRAN;32110
TOURVILLE LA CAMPAGNE;27370
HYET;70190
THIZY LES BOURGS;69240
VALLEROIS LORIOZ;70000
LARROQUE ENGALIN;32480
TROUVILLE LA HAULE;27680
JASNEY;70800
LA TOUR DE SALVAGNY;69890
VANNE;70130
LAUJUZAN;32110
VALLETOT;27350
JONVELLE;70500
TREVES;69420
VAUCHOUX;70170
LAVERAET;32230
VATTEVILLE;27430
LARRET;70600
VAUGNERAY;69670
VELLECHEVREUX ET COURBENANS;70110
LIAS;32600
VERNEUSSES;27390
LIEFFRANS;70190
VAUX EN BEAUJOLAIS;69460
VELLEFREY ET VELLEFRANGE;70700
LIGARDES;32480
VIEUX PORT;27680
LINEXERT;70200
VERNAISON;69390
VELLEXON QUEUTREY ET VAUDEY;70130
LOUBERSAN;32300
VILLEGATS;27120
LOEUILLEY;70100
VOURLES;69390
VENERE;70100
LOUSSOUS DEBAT;32290
VILLERS EN VEXIN;27420
LURE;70200
COMMUNAY;69360
VERNOIS SUR MANCE;70500
MANCIET;32370
SYLVAINS LES MOULINS;27240
LUZE;70400
DECINES CHARPIEU;69150
VILLAFANS;70110
MARCIAC;32230
VAL DE REUIL;27100
MAUSSANS;70230
MONTANAY;69250
VILLARS LE PAUTEL;70500
MASCARAS;32230
AMILLY;28300
MERSUAY;70160
PUSIGNAN;69330
LA VILLENEUVE BELLENOYE LA MAIZE;70240
MASSEUBE;32140
ARGENVILLIERS;28480
MOFFANS ET VACHERESSE;70200
ST BONNET DE MURE;69720
VILLERS LES LUXEUIL;70300
MONCLAR;32150
COMMUNE NOUVELLE D ARROU;28220
MOLLANS;70240
TERNAY;69360
VILLERS SUR SAULNOT;70400
MONFERRAN SAVES;32490
COMMUNE NOUVELLE D ARROU;28290
MONTARLOT LES RIOZ;70190
COLOMBIER SAUGNIEU;69124
VISONCOURT;70300
MONGUILHEM;32240
AUNEAU BLEURY ST SYMPHORIEN;28700
MONTCEY;70000
ACHEY;70180
VOLON;70180
MONLAUR BERNET;32140
BAUDREVILLE;28310
MONTCOURT;70500
AILLONCOURT;70300
VY LES RUPT;70120
MONPARDIAC;32170
BAZOCHES EN DUNOIS;28140
VILLERS CHEMIN ET MONT LES ETRELLES;70700
AMONCOURT;70170
AMANZE;71800
MONTADET;32220
BAZOCHES LES HAUTES;28140
MONT ST LEGER;70120
AMONT ET EFFRENEY;70310
ANGLURE SOUS DUN;71170
MONTAUT LES CRENEAUX;32810
BEAUVILLIERS;28150
LA ROCHE MOREY;70120
ANDELARROT;70000
ARTAIX;71110
MONTESTRUC SUR GERS;32390
BELHOMERT GUEHOUVILLE;28240
NEUREY EN VAUX;70160
ANDORNAY;70200
BARIZEY;71640
MONTREAL;32250
BOUGLAINVAL;28130
OYRIERES;70600
ATHESANS ETROITEFONTAINE;70110
BAUDRIERES;71370
MOUCHAN;32330
LE BOULLAY LES DEUX EGLISES;28170
PLANCHER LES MINES;70290
AUTHOISON;70190
BEAUVERNOIS;71270
MOUREDE;32190
LE BOULLAY THIERRY;28210
QUERS;70200
AUTREY LES GRAY;70100
BERGESSERIN;71250
PANASSAC;32140
BOUTIGNY PROUAIS;28410
RAZE;70000
AUTREY LE VAY;70110
BISSY SOUS UXELLES;71460
PANJAS;32110
BULLAINVILLE;28800
RECOLOGNE LES RIOZ;70190
BAIGNES;70000
LES BIZOTS;71710
PERCHEDE;32460
CHAMPROND EN PERCHET;28400
RENAUCOURT;70120
BARGES;70500
BOURBON LANCY;71140
PEYRUSSE GRANDE;32320
CHAMPSERU;28700
LA RESIE ST MARTIN;70140
LA BASSE VAIVRE;70210
BOYER;71700
PIS;32500
CHARONVILLE;28120
RIGNY;70100
BAULAY;70160
BRAY;71250
PLAISANCE;32160
CHATEAUDUN;28200
RIOZ;70190
BAY;70150
BRIENNE;71290
PONSAN SOUBIRAN;32300
CHATENAY;28700
LA ROCHELLE;70120
BESNANS;70230
BROYE;71190
POUYLEBON;32320
CLOYES LES TROIS RIVIERES;28220
LA ROSIERE;70310
BEULOTTE ST LAURENT;70310
BUFFIERES;71250
POUY ROQUELAURE;32480
CLOYES LES TROIS RIVIERES;28220
ST BRESSON;70280
BLONDEFONTAINE;70500
BUXY;71390
PRECHAC;32390
COMBRES;28480
ST BROING;70100
BOURBEVELLE;70500
CHAGNY;71150
PREIGNAN;32810
COURBEHAYE;28140
STE REINE;70700
BRESILLEY;70140
CHANGY;71120
PROJAN;32400
COURVILLE SUR EURE;28190
SAPONCOURT;70210
BUFFIGNECOURT;70500
LA CHAPELLE DE BRAGNY;71240
PUJAUDRAN;32600
DAMBRON;28140
SAULNOT;70400
BUTHIERS;70190
LA CHAPELLE DE GUINCHAY;71570
RICOURT;32230
DREUX;28100
SAVOYEUX;70130
CALMOUTIER;70240
LA CHAPELLE ST SAUVEUR;71310
RISCLE;32400
ESCORPAIN;28270
SECENANS;70400
CERRE LES NOROY;70000
LA CHAPELLE SOUS UCHON;71190
ROQUELAURE;32810
LA FERTE VIDAME;28340
SEVEUX MOTEY;70130
CHAGEY;70400
CHARDONNAY;71700
ROQUES;32310
FONTENAY SUR CONIE;28140
THIEFFRANS;70230
CHAMBORNAY LES BELLEVAUX;70190
CHASSY;71130
ST ANTOINE;32340
FRESNAY LE GILMERT;28300
VADANS;70140
CHAMPLITTE;70600
CHATEAU;71250
ST ARROMAN;32300
FRESNAY L EVEQUE;28310
LA VAIVRE;70320
CHANTES;70360
CHATEAUNEUF;71740
STE CHRISTIE D ARMAGNAC;32370
GARANCIERES EN BEAUCE;28700
LE VAL DE GOUHENANS;70200
CHAUX LES PORT;70170
CHATEL MORON;71510
STE GEMME;32120
GARNAY;28500
VANTOUX ET LONGEVELLE;70700
CHEMILLY;70360
CHAUFFAILLES;71170
ST MEZARD;32700
GAS;28320
VARS;70600
CITERS;70300
CHENAY LE CHATEL;71340
ST ORENS POUY PETIT;32100
GOHORY;28160
VELESMES ECHEVANNE;70100
CLAIREGOUTTE;70200
CHENOVES;71390
SANSAN;32260
HOUVILLE LA BRANCHE;28700
VELET;70100
COISEVAUX;70400
LA CLAYETTE;71800
SARRANT;32120
JANVILLE EN BEAUCE;28310
VELLEFRIE;70240
COMBERJON;70000
NAVOUR SUR GROSNE;71520
SAUVETERRE;32220
LAONS;28270
VELORCEY;70300
CONFLANDEY;70170
NAVOUR SUR GROSNE;71520
SAVIGNAC MONA;32130
LETHUIN;28700
VENISEY;70500
CONFRACOURT;70120
COLLONGE LA MADELEINE;71360
SCIEURAC ET FLOURES;32230
LEVAINVILLE;28700
VEREUX;70180
CORNOT;70120
COLOMBIER EN BRIONNAIS;71800
SEREMPUY;32120
LEVES;28300
VILLERS BOUTON;70190
DAMPIERRE SUR LINOTTE;70230
COUCHES;71490
SORBETS;32110
MAINVILLIERS;28300
VILLERS LA VILLE;70110
DAMPVALLEY LES COLOMBE;70000
CRISSEY;71530
TAYBOSC;32120
LA MANCELIERE;28270
VILLERS LE SEC;70000
ECROMAGNY;70270
CRONAT;71140
THOUX;32430
MARBOUE;28200
VILLERS PATER;70190
ECUELLE;70600
CURGY;71400
TOURDUN;32230
ARCISSES;28400
VORAY SUR L OGNON;70190
ERREVET;70400
CUSSY EN MORVAN;71550
TUDELLE;32190
MEAUCE;28240
VYANS LE VAL;70400
ESBOZ BREST;70300
DAVAYE;71960
URGOSSE;32110
MEROUVILLE;28310
VY LE FERROUX;70130
ESMOULINS;70100
ECUISSES;71210
VIC FEZENSAC;32190
MESLAY LE VIDAME;28360
VY LES FILAIN;70230
ETOBON;70400
ETANG SUR ARROUX;71190
VILLECOMTAL SUR ARROS;32730
MEZIERES EN DROUAIS;28500
ANOST;71550
ETRELLES ET LA MONTBLEUSE;70700
FARGES LES CHALON;71150
VILLEFRANCHE;32420
MIERMAIGNE;28480
AUTHUMES;71270
FAHY LES AUTREY;70100
FLAGY;71250
ST CAPRAIS;32200
MITTAINVILLIERS VERIGNY;28190
AUXY;71400
FLAGY;70000
FRAGNES LA LOYERE;71530
ARTIGUES PRES BORDEAUX;33370
MITTAINVILLIERS VERIGNY;28190
BELLEVESVRE;71270
FONDREMAND;70190
GIGNY SUR SAONE;71240
AUDENGE;33980
NOTTONVILLE;28140
BOIS STE MARIE;71800
FOUCHECOURT;70160
GREVILLY;71700
AUROS;33124
OINVILLE SOUS AUNEAU;28700
BOURG LE COMTE;71110
FOUGEROLLES ST VALBERT;70300
IGORNAY;71540
BALIZAC;33730
OLLE;28120
BRAGNY SUR SAONE;71350
FOUVENT ST ANDOCHE;70600
JALOGNY;71250
BARIE;33190
ORMOY;28210
BRIANT;71110
FRAHIER ET CHATEBIER;70400
JUGY;71240
BARSAC;33720
ORROUER;28190
BUSSIERES;71960
FRAMONT;70600
LAIZE;71870
BAURECH;33880
OULINS;28260
CHAMBILLY;71110
FREDERIC FONTAINE;70200
LAYS SUR LE DOUBS;71270
BAZAS;33430
PRE ST MARTIN;28800
CHAMILLY;71510
FRESNE ST MAMES;70130
LOURNAND;71250
BEAUTIRAN;33640
LES RESSUINTES;28340
CHAMPAGNAT;71480
FROIDECONCHE;70300
MARMAGNE;71710
BEGADAN;33340
ST AVIT LES GUESPIERES;28120
CHANES;71570
FROTEY LES LURE;70200
MARTAILLY LES BRANCION;71700
BELIN BELIET;33830
VILLEMAURY;28200
LA CHAPELLE SOUS BRANCION;71700
GRANGES LE BOURG;70400
MERVANS;71310
BELLEFOND;33760
STE GEMME MORONVAL;28500
LA CHAPELLE SOUS DUN;71800
LANTENOT;70200
MILLY LAMARTINE;71960
BERNOS BEAULAC;33430
ST DENIS DES PUITS;28240
CHARMOY;71710
LA LANTERNE ET LES ARMONTS;70270
MONT;71140
BIGANOS;33380
ST MAUR SUR LE LOIR;28800
CHAROLLES;71120
LAVIGNEY;70120
MONTCEAU LES MINES;71300
BONNETAN;33370
ST PIAT;28130
CHATENOY EN BRESSE;71380
LAVONCOURT;70120
MONTPONT EN BRESSE;71470
BONZAC;33910
ST VICTOR DE BUTHON;28240
CHAUDENAY;71150
LIEUCOURT;70140
MONTRET;71440
BOSSUGAN;33350
SANCHEVILLE;28800
CHIDDES;71220
LONGEVELLE;70110
OSLON;71380
BRANNENS;33124
SANTILLY;28310
CHISSEY LES MACON;71460
LUXEUIL LES BAINS;70300
OUROUX SOUS LE BOIS STE MARIE;71800
CADARSAC;33750
LA SAUCELLE;28250
CIRY LE NOBLE;71420
LYOFFANS;70200
PARAY LE MONIAL;71600
CAMBLANES ET MEYNAC;33360
SAULNIERES;28500
CORMATIN;71460
MAGNIVRAY;70300
PIERRE DE BRESSE;71270
CAPIAN;33550
SAUSSAY;28260
CORTAMBERT;71250
MAILLERONCOURT CHARETTE;70240
LE PLANOIS;71330
CAPTIEUX;33840
SENONCHES;28250
CRESSY SUR SOMME;71760
MAILLEY ET CHAZELOT;70000
PRIZY;71800
CASTELVIEL;33540
SOUANCE AU PERCHE;28400
CURBIGNY;71800
MAIZIERES;70190
REMIGNY;71150
CASTRES GIRONDE;33640
TREON;28500
CUZY;71320
MALVILLERS;70120
ROMANECHE THORINS;71570
CAUDROT;33490
TRIZAY COUTRETOT ST SERGE;28400
DAMEREY;71620
MARAST;70110
SAGY;71580
CAUVIGNAC;33690
VARIZE;28140
DAMPIERRE EN BRESSE;71310
MARNAY;70150
ST AGNAN;71160
CAVIGNAC;33620
EOLE EN BEAUCE;28150
DICONNE;71330
MELISEY;70270
ST AMBREUIL;71240
CAZATS;33430
VILLIERS ST ORIEN;28800
DIGOIN;71160
MENOUX;70160
ST DENIS DE VAUX;71640
CAZAUGITAT;33790
VITRAY EN BEAUCE;28360
DIGOIN;71160
MEURCOURT;70300
ST DESERT;71390
CESTAS;33610
LES VILLAGES VOVEENS;28150
DOMPIERRE LES ORMES;71520
MONTESSAUX;70270
ST EDMOND;71740
CIVRAC DE BLAYE;33920
LES VILLAGES VOVEENS;28150
DONZY LE PERTUIS;71250
MONTIGNY LES VESOUL;70000
ST EUGENE;71320
CIVRAC SUR DORDOGNE;33350
YEVRES;28160
DRACY ST LOUP;71400
MONT LE VERNOIS;70000
ST FORGEOT;71400
CIVRAC EN MEDOC;33340
ARGOL;29560
FARGES LES MACON;71700
LA ROCHE MOREY;70120
ST GENGOUX LE NATIONAL;71460
CLEYRAC;33540
BANNALEC;29380
FONTAINES;71150
NEUREY LES LA DEMIE;70000
ST GERMAIN EN BRIONNAIS;71800
COUTRAS;33230
BERRIEN;29690
FRAGNES LA LOYERE;71530
NEUVELLE LES CROMARY;70190
ST JEAN DE TREZY;71490
CUBZAC LES PONTS;33240
BOHARS;29820
FRONTENARD;71270
LA NEUVELLE LES LURE;70200
ST LEGER SOUS BEUVRAY;71990
DAUBEZE;33540
PLOUNEOUR BRIGNOGAN PLAGES;29890
GENELARD;71420
NOIDANS LE FERROUX;70130
ST LOUP GEANGES;71350
LES EGLISOTTES ET CHALAURES;33230
CAST;29150
GENOUILLY;71460
NOIRON;70100
ST MARTIN D AUXY;71390
ESCAUDES;33840
CLEDEN CAP SIZUN;29770
GIVRY;71640
ONAY;70100
ST MARTIN DE COMMUNE;71490
ETAULIERS;33820
CLOHARS CARNOET;29360
LA GRANDE VERRIERE;71990
OPPENANS;70110
ST MARTIN DU LAC;71110
FLAUJAGUES;33350
COMMANA;29450
LAIZY;71190
ORICOURT;70110
ST MARTIN DU MONT;71580
FOURS;33390
CONCARNEAU;29900
LESME;71140
ORMOY;70500
ST MARTIN EN BRESSE;71620
FRONSAC;33126
DIRINON;29460
LUX;71100
PASSAVANT LA ROCHERE;70210
ST MAURICE DES CHAMPS;71460
GAURIAGUET;33240
DOUARNENEZ;29100
MARCIGNY;71110
PENNESIERES;70190
ST NIZIER SUR ARROUX;71190
GENERAC;33920
ERGUE GABERIC;29500
MARCILLY LA GUEURCE;71120
PERCEY LE GRAND;70600
ST PRIVE;71390
GIRONDE SUR DROPT;33190
GUERLESQUIN;29650
MARTIGNY LE COMTE;71220
PLANCHER BAS;70290
ST RACHO;71800
GRAYAN ET L HOPITAL;33590
GUILVINEC;29730
MONTCEAUX RAGNY;71240
PONTCEY;70360
ST REMY;71100
GUILLAC;33420
GUIMAEC;29620
MONTCHANIN;71210
LA ROMAINE;70130
ST VERAND;71570
GUILLOS;33720
GUIPAVAS;29490
MONTMORT;71320
PONT SUR L OGNON;70110
ST VINCENT BRAGNY;71430
LE HAILLAN;33185
HENVIC;29670
MONT ST VINCENT;71300
PREIGNEY;70120
ST YTHAIRE;71460
ISLE ST GEORGES;33640
KERLAZ;29100
MORNAY;71220
PUSY ET EPENOUX;70000
SERCY;71460
LAGORCE;33230
KERLOUAN;29890
MOROGES;71390
LA QUARTE;70120
SERRIERES;71960
LALANDE DE POMEROL;33500
KERNOUES;29260
MOUTHIER EN BRESSE;71270
RECOLOGNE;70130
THIL SUR ARROUX;71190
LANDERROUAT;33790
KERSAINT PLABENNEC;29860
OUDRY;71420
STE MARIE EN CHAUX;70300
THUREY;71440
LANDERROUET SUR SEGUR;33540
LAMPAUL PLOUDALMEZEAU;29830
PALINGES;71430
ST REMY EN COMTE;70160
TINTRY;71490
LANGOIRAN;33550
LANDERNEAU;29800
POISSON;71600
SAUVIGNEY LES GRAY;70100
TORCY;71210
LANTON;33138
LESNEVEN;29260
POURLANS;71270
SCYE;70170
TOULON SUR ARROUX;71320
LAROQUE;33410
LEUHAN;29390
PRETY;71290
SELLES;70210
TOURNUS;71700
LARTIGUE;33840
LOCMELAR;29400
PRISSE;71960
SENONCOURT;70160
TRAMAYES;71520
LEGE CAP FERRET;33970
LOPERHET;29470
RATTE;71500
SOING CUBRY CHARENTENAY;70130
LA TRUCHERE;71290
LESPARRE MEDOC;33340
MELGVEN;29140
RULLY;71150
TERNUAY MELAY ET ST HILAIRE;70270
VARENNES LE GRAND;71240
LIGNAN DE BORDEAUX;33360
OUESSANT;29242
SAILLY;71250
THIENANS;70230
VARENNES SOUS DUN;71800
LISTRAC DE DUREZE;33790
PENMARCH;29760
ST BONNET DE VIEILLE VIGNE;71430
TREMOINS;70400
VERISSEY;71440
LOUPIAC;33410
PLABENNEC;29860
STE FOY;71110
VAITE;70180
VERS;71240
LOUPIAC DE LA REOLE;33190
PLEYBER CHRIST;29410
ST GERMAIN DU PLAIN;71370
VAIVRE ET MONTOILLE;70000
VILLENEUVE EN MONTAGNE;71390
LUGASSON;33760
PLOBANNALEC LESCONIL;29740
ST GERMAIN LES BUXY;71390
VALLEROIS LE BOIS;70000
LA VINEUSE SUR FREGANDE;71250
MARANSIN;33230
PLOMELIN;29700
ST IGNY DE ROCHE;71170
VAROGNE;70240
VIRE;71260
MASSUGAS;33790
PLONEIS;29710
ST LEGER LES PARAY;71600
VAUCONCOURT NERVEZAIN;70120
ANCINNES;72610
MAZERES;33210
PLONEVEZ PORZAY;29550
ST LEGER SUR DHEUNE;71510
VELLECLAIRE;70700
ARNAGE;72230
MAZION;33390
PLOUEGAT MOYSAN;29650
ST LOUP GEANGES;71350
VELLEFAUX;70000
ARTHEZE;72270
MESTERRIEUX;33540
PLOUGASTEL DAOULAS;29470
ST LOUP DE VARENNES;71240
VELLEGUINDRY ET LEVRECEY;70000
BESSE SUR BRAYE;72310
MIOS;33380
PLOUGONVELIN;29217
ST MARTIN BELLE ROCHE;71118
VELLEMINFROY;70240
BLEVES;72600
MORIZES;33190
PLOUGONVELIN;29217
ST MARTIN DE LIXY;71740
VILLARGENT;70110
BRAINS SUR GEE;72550
NAUJAN ET POSTIAC;33420
PLOUMOGUER;29810
ST MARTIN DU TARTRE;71460
VILLEFRANCON;70700
BRIOSNE LES SABLES;72110
PERISSAC;33240
PLOUNEVENTER;29400
ST MARTIN EN GATINOIS;71350
VILORY;70240
CHAMPFLEUR;72610
PESSAC;33600
PLOUVORN;29420
ST PIERRE DE VARENNES;71670
VOUGECOURT;70500
CHANTENAY VILLEDIEU;72430
PESSAC SUR DORDOGNE;33890
PLUGUFFAN;29700
STE RADEGONDE;71320
L ABERGEMENT DE CUISERY;71290
MONTVAL SUR LOIR;72500
PETIT PALAIS ET CORNEMPS;33570
PORSPODER;29840
ST USUGE;71500
ALLEREY SUR SAONE;71350
CHEMIRE EN CHARNIE;72540
LE PIAN MEDOC;33290
LA ROCHE MAURICE;29800
ST VINCENT EN BRESSE;71440
ALUZE;71510
CHEVILLE;72350
PODENSAC;33720
ROSCANVEL;29570
ST VINCENT BRAGNY;71430
AZE;71260
CONTILLY;72600
PUISSEGUIN;33570
ROSNOEN;29590
SALORNAY SUR GUYE;71250
BALLORE;71220
COUDRECIEUX;72440
QUINSAC;33360
ST MEEN;29260
SANCE;71000
BAUDEMONT;71800
COULONGE;72800
REIGNAC;33860
ST RENAN;29290
SASSANGY;71390
BAUGY;71110
COURCEBOEUFS;72290
RIMONS;33580
ST THOIS;29520
SAVIANGES;71460
BEAUMONT SUR GROSNE;71240
COURDEMANCHE;72150
ST AVIT ST NAZAIRE;33220
ST VOUGAY;29440
SAVIGNY EN REVERMONT;71580
BERGESSERIN;71250
COURTILLERS;72300
ST BRICE;33540
SCRIGNAC;29640
LA CELLE EN MORVAN;71400
BISSEY SOUS CRUCHAUD;71390
CRANNES EN CHAMPAGNE;72540
ST DENIS DE PILE;33910
SIBIRIL;29250
SENS SUR SEILLE;71330
BLANZY;71450
CROSMIERES;72200
STE EULALIE;33560
TREGARANTEC;29260
SIMANDRE;71290
BOSJEAN;71330
DEHAULT;72400
STE FOY LA GRANDE;33220
TREGUENNEC;29720
SIMARD;71330
BRANGES;71500
DISSAY SOUS COURCILLON;72500
ST GENES DE CASTILLON;33350
TREGUNC;29910
SOMMANT;71540
BRUAILLES;71500
DOUILLET;72130
ST GENES DE LOMBAUD;33670
LE TREHOU;29450
SORNAY;71500
BURGY;71260
ETIVAL LES LE MANS;72700
ST GENIS DU BOIS;33760
TREOGAT;29720
TANCON;71740
BURNAND;71460
VAL D ETANGSON;72120
ST LAURENT DU PLAN;33190
TREOUERGAT;29290
TAVERNAY;71400
CERON;71110
VILLENEUVE EN PERSEIGNE;72600
ST LEGER DE BALSON;33113
ARBORI;20160
TRIVY;71520
CHAINTRE;71570
VILLENEUVE EN PERSEIGNE;72610
ST MARIENS;33620
AULLENE;20116
VARENNES ST SAUVEUR;71480
LA CHAPELLE DE GUINCHAY;71570
VILLENEUVE EN PERSEIGNE;72610
ST MARTIN DE SESCAS;33490
AZZANA;20121
VERGISSON;71960
LA CHAPELLE THECLE;71470
FRESNAY SUR SARTHE;72130
ST PARDON DE CONQUES;33210
BALOGNA;20160
LE VILLARS;71700
CHARETTE VARENNES;71270
FRESNAY SUR SARTHE;72130
ST PIERRE DE BAT;33760
BASTELICACCIA;20129
LA VINEUSE SUR FREGANDE;71250
LA CHARMEE;71100
GRANDCHAMP;72610
ST QUENTIN DE BARON;33750
BONIFACIO;20169
LA VINEUSE SUR FREGANDE;71250
CHARNAY LES CHALON;71350
LE GREZ;72140
ST QUENTIN DE CAPLONG;33220
CAMPO;20142
VIRY;71120
CHARNAY LES MACON;71850
JAUZE;72110
ST ROMAIN LA VIRVEE;33240
CARBINI;20170
VITRY EN CHAROLLAIS;71600
CHARRECEY;71510
JUPILLES;72500
ST SELVE;33650
COGGIA;20160
VOLESVRES;71600
CHATENOY LE ROYAL;71880
LAMNAY;72320
ST VINCENT DE PAUL;33440
FIGARI;20114
ARCONNAY;72610
CHEILLY LES MARANGES;71150
LAVARDIN;72240
SIGALENS;33690
FOCE;20100
ASSE LE BOISNE;72130
CHERIZET;71250
LHOMME;72340
SOULIGNAC;33760
GRANACE;20100
ASSE LE RIBOUL;72170
CHISSEY EN MORVAN;71540
LUCE SOUS BALLON;72290
SOUSSAC;33790
GUITERA LES BAINS;20153
LES AULNEAUX;72600
CIEL;71350
LUCHE PRINGE;72800
LE TAILLAN MEDOC;33320
MONACIA D AULLENE;20171
AUVERS LE HAMON;72300
CLESSY;71130
LE MANS;72100
TAILLECAVAT;33580
MURZO;20160
BEAUFAY;72110
LA COMELLE;71990
MAREIL EN CHAMPAGNE;72540
LE TEICH;33470
OLMICCIA;20112
BEAUMONT SUR SARTHE;72170
CONDAL;71480
MAREIL SUR LOIR;72200
TIZAC DE CURTON;33420
OSANI;20147
BEILLE;72160
LE CREUSOT;71200
MARIGNE LAILLE;72220
LE TOURNE;33550
OTA;20150
BOESSE LE SEC;72400
CRUZILLE;71260
MAROLLES LES BRAULTS;72260
LE TUZAN;33125
QUASQUARA;20142
LA BOSSE;72400
CURTIL SOUS BUFFIERES;71520
MAYET;72360
UZESTE;33730
ROSAZIA;20121
LE BREIL SUR MERIZE;72370
DEMIGNY;71150
LES MEES;72260
VERAC;33240
SALICE;20121
CHAMPAGNE;72470
